Epoch,Influence Score,Index,Input,Label
0,-241.61407,888,26-50,72
0,75.38892,889,78-20,58
0,-205.7493,890,76-10,66
0,1713.9004,891,83-39,44
0,69.470276,892,22-48,70
0,-169.13959,893,70-90,76
0,-210.93416,894,85-68,17
0,-961.1443,895,66-87,75
0,-230.80426,896,87-45,42
0,-896.4462,897,82-43,39
0,-202.69093,898,26-7,19
0,854.3301,899,69-51,18
0,5.6074066,900,12-18,90
0,58.400333,901,60-31,29
0,256.7239,902,25-94,27
0,-592.9033,903,25-88,33
0,-554.7047,904,63-37,26
0,-227.15292,905,61-87,70
0,-173.09367,906,53-91,58
0,1264.6528,907,15-57,54
0,513.0917,908,42-90,48
0,499.3864,909,20-14,6
0,261.44287,910,66-14,52
0,-359.92715,911,66-68,94
0,202.7054,912,25-69,52
0,-433.95386,913,39-25,14
0,-1367.982,914,22-49,69
0,-1167.7954,915,22-14,8
0,178.44664,916,13-84,25
0,5367.7266,917,30-36,90
0,-72.87393,918,3-93,6
0,17.004486,919,43-48,91
0,-604.105,920,81-6,75
0,1011.9575,921,4-8,92
0,-461.64752,922,21-39,78
0,144.3721,923,73-66,7
0,-28.097775,924,47-50,93
0,-1420.5576,925,19-38,77
0,-915.69604,926,5-12,89
0,500.36462,927,12-53,55
0,-25.675892,928,53-54,95
0,-123.56967,929,95-17,78
0,285.05048,930,18-69,45
0,694.8589,931,24-50,70
0,-771.0811,932,27-35,88
0,489.77747,933,38-9,29
0,379.599,934,66-48,18
0,-392.10162,935,3-73,26
0,347.44086,936,76-41,35
0,313.03778,937,93-77,16
0,-465.336,938,9-39,66
0,-235.59811,939,11-37,70
0,-941.90594,940,73-16,57
0,-38.04307,941,23-84,35
0,-280.12134,942,20-38,78
0,-950.0479,943,71-85,82
0,1366.0479,944,59-6,53
0,-698.99994,945,32-9,23
0,102.089294,946,36-70,62
0,-289.58243,947,52-45,7
0,-194.93477,948,20-13,7
0,-243.5762,949,8-15,89
0,-58.6898,950,25-59,62
0,-1443.4834,951,7-46,57
0,-958.4415,952,5-96,5
0,-771.5861,953,61-2,59
0,-149.02847,954,28-4,24
0,-752.5436,955,90-53,37
0,-248.08081,956,92-85,7
0,725.1587,957,94-74,20
0,568.17334,958,55-17,38
0,-404.7615,959,66-29,37
0,-31.181469,960,71-61,10
0,38.025963,961,55-37,18
0,-668.1775,962,24-61,59
0,-1538.654,963,33-14,19
0,-1079.9706,964,52-44,8
0,-111.001724,965,61-55,6
0,-840.65076,966,12-95,13
0,1884.8698,967,48-16,32
0,-197.74483,968,32-94,34
0,-515.46643,969,53-14,39
0,-192.7687,970,73-46,27
0,885.13275,971,40-83,53
0,512.8378,972,31-2,29
0,-88.96707,973,15-55,56
0,-1383.8373,974,51-66,81
0,2407.1973,975,30-88,38
0,302.44775,976,74-45,29
0,476.09653,977,16-41,71
0,-35.43035,978,7-25,78
0,-867.23694,979,72-16,56
0,-72.32019,980,79-72,7
0,-521.4304,981,37-82,51
0,-214.75027,982,96-87,9
0,-712.84204,983,51-70,77
0,90.875824,984,39-87,48
0,-57.628624,985,67-49,18
0,-203.99548,986,78-35,43
0,-826.77216,987,66-80,82
0,749.94543,988,26-22,4
0,-482.84808,989,71-8,63
0,368.43198,990,74-79,91
0,-810.5624,991,5-21,80
0,-315.83148,992,86-94,88
0,127.64587,993,38-89,45
0,-1542.2532,994,48-87,57
0,714.1275,995,10-44,62
0,-410.49677,996,69-3,66
0,813.81824,997,78-13,65
0,69.49569,998,44-37,7
0,-545.1173,999,41-52,85
0,-958.9346,1000,77-66,11
0,90.9128,1001,15-53,58
0,-1008.62024,1002,38-57,77
0,138.03587,1003,44-94,46
0,-264.77527,1004,72-32,40
0,-1157.269,1005,72-4,68
0,656.0935,1006,32-90,38
0,-217.63675,1007,52-78,70
0,915.7773,1008,22-39,79
0,-1155.015,1009,44-8,36
0,1376.1158,1010,14-56,54
0,31.152943,1011,68-69,95
0,376.55145,1012,92-72,20
0,-401.4987,1013,64-23,41
0,-649.4033,1014,61-63,94
0,2081.4497,1015,38-80,54
0,200.35258,1016,67-55,12
0,-262.98465,1017,37-38,95
0,619.9049,1018,10-7,3
0,126.895065,1019,63-28,35
0,206.37091,1020,29-63,62
0,-600.55304,1021,6-91,11
0,884.6818,1022,13-18,91
0,-305.72968,1023,86-14,72
0,-975.91614,1024,47-75,68
0,-158.58711,1025,41-15,26
0,-1101.734,1026,89-67,22
0,139.2294,1027,68-42,26
0,-145.73866,1028,86-87,95
0,-631.69366,1029,68-31,37
0,-321.06946,1030,3-41,58
0,-259.6909,1031,41-44,93
0,-385.88242,1032,23-14,9
0,-177.62856,1033,88-87,1
0,-706.88477,1034,65-29,36
0,472.0271,1035,90-19,71
0,3045.3997,1036,33-85,44
0,-869.8043,1037,90-5,85
0,2069.7156,1038,73-19,54
0,-407.8023,1039,91-78,13
0,121.85091,1040,47-91,52
0,-880.6704,1041,20-60,56
0,-584.99316,1042,11-44,63
0,79.41672,1043,93-68,25
0,215.68915,1044,75-4,71
0,-307.34857,1045,71-44,27
0,2731.4917,1046,49-5,44
0,-459.82288,1047,61-96,61
0,-428.30917,1048,41-96,41
0,-938.04004,1049,20-47,69
0,150.4225,1050,35-73,58
0,-330.7454,1051,51-81,66
0,-526.44135,1052,37-53,80
0,668.4027,1053,81-61,20
0,-438.45828,1054,73-93,76
0,717.6797,1055,49-45,4
0,-973.6664,1056,11-13,94
0,-600.1526,1057,51-72,75
0,-1153.3079,1058,32-19,13
0,3767.6116,1059,54-97,53
0,-485.40695,1060,29-59,66
0,-1538.4456,1061,12-89,19
0,837.94507,1062,8-76,28
0,-43.04281,1063,80-66,14
0,1086.879,1064,74-54,20
0,500.02466,1065,27-88,35
0,-1142.8243,1066,39-78,57
0,-705.65674,1067,49-86,59
0,334.73767,1068,43-5,38
0,-934.47845,1069,27-90,33
0,-151.64774,1070,14-22,88
0,-128.19656,1071,41-20,21
0,-136.03394,1072,91-74,17
0,-820.743,1073,59-83,72
0,2221.9226,1074,75-43,32
0,-987.841,1075,50-74,72
0,-167.46103,1076,79-45,34
0,213.50775,1077,74-26,48
0,-753.7202,1078,32-48,80
0,202.81183,1079,71-80,87
0,-143.52803,1080,48-17,31
0,272.59033,1081,29-51,74
0,222.17462,1082,26-94,28
0,-558.90985,1083,34-88,42
0,-695.74744,1084,93-82,11
0,-44.365902,1085,23-67,52
0,-207.9859,1086,15-41,70
0,1172.0525,1087,12-22,86
0,-452.03662,1088,22-8,14
0,6176.5034,1089,30-2,28
0,689.41284,1090,11-43,64
0,-202.79788,1091,63-50,13
0,413.3176,1092,44-78,62
0,-147.17303,1093,14-17,93
0,-669.87134,1094,38-95,39
0,-1099.3683,1095,78-42,36
0,1211.617,1096,36-79,53
0,-357.48166,1097,59-80,75
0,-1339.3756,1098,83-64,19
0,-82.94554,1099,77-37,40
0,-966.91486,1100,25-25,0
0,572.99207,1101,70-82,84
0,-1144.7249,1102,38-33,5
0,-255.51328,1103,36-91,41
0,443.476,1104,76-81,91
0,-84.16786,1105,68-26,42
0,-275.2479,1106,20-77,39
0,-799.52295,1107,94-75,19
0,-525.3744,1108,46-41,5
0,-988.7894,1109,91-9,82
0,-850.04553,1110,11-56,51
0,-1401.678,1111,14-53,57
0,-714.5011,1112,77-96,77
0,473.92743,1113,9-34,71
0,16.253265,1114,80-35,45
0,-784.7469,1115,49-13,36
0,1438.8593,1116,81-85,92
0,191.99902,1117,65-64,1
0,350.67032,1118,91-7,84
0,-1522.1075,1119,22-45,73
0,1956.097,1120,19-36,79
0,-497.01047,1121,29-12,17
0,253.65768,1122,8-74,30
0,-749.53906,1123,38-24,14
0,-27.841476,1124,62-50,12
0,7.2833366,1125,57-17,40
0,270.8961,1126,58-92,62
0,-1871.471,1127,5-28,73
0,2053.2917,1128,79-47,32
0,-513.9147,1129,45-81,60
0,-634.8238,1130,42-9,33
0,1337.3,1131,57-29,28
0,-42.13056,1132,73-56,17
0,2242.0615,1133,71-27,44
0,2685.517,1134,42-94,44
0,-899.3987,1135,27-55,68
0,332.16513,1136,92-21,71
0,725.221,1137,14-27,83
0,-448.42163,1138,92-55,37
0,296.73395,1139,32-37,91
0,-690.09,1140,43-54,85
0,-240.16469,1141,38-39,95
0,709.1256,1142,79-14,65
0,-1406.7969,1143,24-52,68
0,-1010.87634,1144,55-6,49
0,4283.203,1145,30-61,65
0,-1019.3656,1146,47-74,69
0,-152.68575,1147,25-63,58
0,338.36212,1148,60-22,38
0,-569.968,1149,28-6,22
0,1670.8079,1150,64-81,79
0,836.84607,1151,48-20,28
0,-275.2705,1152,94-95,95
0,-454.36374,1153,79-36,43
0,-290.51837,1154,84-54,30
0,308.0727,1155,15-63,48
0,127.171364,1156,22-72,46
0,-708.555,1157,70-91,75
0,-1052.6581,1158,87-12,75
0,-552.61145,1159,2-47,51
0,-205.16522,1160,82-84,94
0,1085.269,1161,94-8,86
0,272.57404,1162,64-89,71
0,-460.9719,1163,64-21,43
0,-8446.4,1164,30-53,73
0,24.13835,1165,10-94,12
0,62.86915,1166,59-34,25
0,-906.8911,1167,12-12,0
0,-615.68976,1168,42-43,95
0,645.5875,1169,13-54,55
0,-91.983986,1170,59-52,7
0,646.9589,1171,23-57,62
0,660.4728,1172,36-10,26
0,-124.62887,1173,13-12,1
0,929.81885,1174,34-47,83
0,795.8146,1175,44-29,15
0,-613.744,1176,60-33,27
0,287.98557,1177,5-17,84
0,-332.3961,1178,52-47,5
0,-407.93738,1179,94-14,80
0,-1149.874,1180,58-81,73
0,-1687.2278,1181,82-5,77
0,-160.58096,1182,28-22,6
0,263.7323,1183,27-15,12
0,-23.403378,1184,42-2,40
0,-577.2602,1185,87-47,40
0,-1386.2627,1186,35-54,77
0,-599.5838,1187,96-57,39
0,1051.271,1188,81-2,79
0,-323.47382,1189,23-12,11
0,955.58704,1190,78-75,3
0,1511.6473,1191,36-53,79
0,-5203.799,1192,53-30,23
0,490.4735,1193,40-65,71
0,1147.5864,1194,46-42,4
0,149.7704,1195,69-22,47
0,-832.22473,1196,12-4,8
0,-1546.2324,1197,23-62,57
0,-614.7257,1198,77-84,89
0,-465.4323,1199,63-91,68
0,3116.2705,1200,30-78,48
0,141.12389,1201,26-93,29
0,-497.47833,1202,57-44,13
0,1959.1869,1203,93-49,44
0,111.93277,1204,68-8,60
0,-370.67532,1205,59-74,81
0,-1088.4895,1206,19-47,68
0,-272.74084,1207,42-78,60
0,-10.871628,1208,86-52,34
0,-794.1993,1209,7-69,34
0,-87.87569,1210,50-49,1
0,-17.108032,1211,95-55,40
0,-364.044,1212,6-79,23
0,-388.36578,1213,64-80,80
0,-1068.4154,1214,39-67,68
0,-103.33005,1215,34-95,35
0,2302.8293,1216,97-2,95
0,-2928.9995,1217,97-62,35
0,303.2502,1218,87-92,91
0,-264.93732,1219,33-63,66
0,-528.2577,1220,85-93,88
0,298.7582,1221,73-78,91
0,93.8471,1222,77-7,70
0,-616.6653,1223,49-58,87
0,-2533.0068,1224,13-90,19
0,-898.38654,1225,77-93,80
0,-407.9653,1226,86-65,21
0,34601.53,1227,85-18,67
0,-722.8057,1228,17-25,88
0,-545.443,1229,18-58,56
0,132.44043,1230,18-56,58
0,-1264.8334,1231,32-27,5
0,-864.0574,1232,70-81,85
0,-412.6844,1233,21-61,56
0,622.7345,1234,16-48,64
0,-485.5728,1235,16-32,80
0,550.33984,1236,38-87,47
0,-138.44597,1237,15-87,24
0,-1575.4998,1238,36-63,69
0,873.844,1239,95-79,16
0,67.04133,1240,62-31,31
0,-230.59886,1241,54-24,30
0,375.68643,1242,92-61,31
0,-1468.8326,1243,17-54,59
0,-812.79126,1244,45-37,8
0,471.71237,1245,54-59,91
0,-400.80954,1246,67-42,25
0,-1648.2153,1247,19-42,73
0,-983.2669,1248,65-46,19
0,50.543213,1249,19-12,7
0,76.2068,1250,32-82,46
0,-530.00824,1251,36-36,0
0,-170.62949,1252,9-88,17
0,-143.16896,1253,31-84,43
0,-295.67645,1254,18-4,14
0,1479.7499,1255,58-43,15
0,-907.12256,1256,67-17,50
0,-540.95654,1257,19-75,40
0,273.74054,1258,2-51,47
0,795.495,1259,64-49,15
0,912.82025,1260,14-18,92
0,142.6956,1261,11-78,29
0,133.24199,1262,57-12,45
0,1180.9757,1263,8-50,54
0,449.44977,1264,70-32,38
0,-260.68576,1265,80-24,56
0,-751.87744,1266,94-96,94
0,1487.945,1267,43-86,53
0,-200.47655,1268,63-61,2
0,-373.6047,1269,15-90,21
0,-695.3597,1270,48-64,80
0,-384.41553,1271,26-61,61
0,1923.5598,1272,94-62,32
0,-1252.7195,1273,39-20,19
0,1036.8921,1274,89-15,74
0,293.05878,1275,82-87,91
0,-619.89026,1276,7-14,89
0,13.311686,1277,72-14,58
0,-634.2002,1278,94-31,63
0,595.26843,1279,97-37,60
0,-134.5281,1280,48-25,23
0,99.41073,1281,23-26,93
0,275.10574,1282,62-61,1
0,586.7562,1283,32-44,84
0,-308.2789,1284,88-79,9
0,-321.99298,1285,12-74,34
0,40.385155,1286,12-5,7
0,-374.64905,1287,2-84,14
0,-914.6736,1288,83-6,77
0,263.23996,1289,10-89,17
0,243.59277,1290,62-19,43
0,146.85446,1291,84-89,91
0,-724.44055,1292,90-92,94
0,-560.1842,1293,87-46,41
0,627.48,1294,29-77,48
0,2464.2266,1295,89-35,54
0,-440.3932,1296,34-34,0
0,1395.1107,1297,76-86,86
0,338.34387,1298,7-29,74
0,-737.824,1299,75-38,37
0,1080.9745,1300,91-76,15
0,-239.23892,1301,32-14,18
0,-1143.7295,1302,44-81,59
0,-328.63254,1303,84-70,14
0,768.0497,1304,45-86,55
0,205.11617,1305,21-88,29
0,-902.78564,1306,6-61,41
0,-202.46698,1307,64-57,7
0,558.0202,1308,54-85,65
0,-849.57745,1309,24-64,56
0,-253.97676,1310,78-27,51
0,-283.53293,1311,91-45,46
0,-216.33102,1312,93-5,88
0,10.329346,1313,63-23,40
0,-119.33075,1314,88-49,39
0,149.45822,1315,82-35,47
0,-191.62268,1316,89-72,17
0,280.74457,1317,32-66,62
0,335.57025,1318,41-90,47
0,-1332.1614,1319,85-63,22
0,293.46814,1320,58-28,30
0,365.93167,1321,32-20,12
0,-862.90027,1322,5-64,37
0,120.504654,1323,26-31,91
0,573.7096,1324,84-68,16
0,-458.48993,1325,26-12,14
0,-630.332,1326,19-69,46
0,2086.5164,1327,86-54,32
0,843.0041,1328,53-33,20
0,89.46645,1329,3-28,71
0,81.51455,1330,88-85,3
0,400.35583,1331,57-41,16
0,96.10023,1332,4-70,30
0,-1114.1506,1333,72-64,8
0,-530.14844,1334,55-13,42
0,7366.1064,1335,30-34,92
0,762.73816,1336,76-61,15
0,802.57324,1337,17-22,91
0,-571.45465,1338,93-11,82
0,-140.12152,1339,92-49,43
0,-768.5316,1340,4-89,11
0,-358.60974,1341,67-6,61
0,-429.87726,1342,74-48,26
0,-139.25052,1343,83-8,75
0,-55.1941,1344,93-70,23
0,-94.64748,1345,92-90,2
0,-496.66803,1346,50-41,9
0,-16.704601,1347,82-72,10
0,-536.46826,1348,50-57,89
0,307.0166,1349,60-57,3
0,954.142,1350,82-92,86
0,-391.47046,1351,45-93,48
0,959.6071,1352,64-74,86
0,226.31956,1353,92-88,4
0,-316.0008,1354,22-29,89
0,27737.492,1355,49-78,67
0,-181.64606,1356,37-36,1
0,821.5785,1357,10-78,28
0,-802.6418,1358,60-74,82
0,633.8027,1359,78-63,15
0,165.47144,1360,84-49,35
0,202.6103,1361,16-22,90
0,289.19287,1362,26-71,51
0,-899.5705,1363,6-89,13
0,-1116.1509,1364,62-40,22
0,-34.957874,1365,79-53,26
0,-250.03644,1366,10-92,14
0,-1275.9774,1367,81-4,77
0,345.73816,1368,22-4,18
0,671.08856,1369,90-61,29
0,-451.0935,1370,78-94,80
0,1047.7789,1371,76-48,28
0,-82.888214,1372,25-70,51
0,547.6818,1373,31-13,18
0,463.84088,1374,73-71,2
0,-305.14383,1375,29-75,50
0,-658.0104,1376,2-61,37
0,609.7345,1377,64-62,2
0,-731.6659,1378,35-42,89
0,-333.7724,1379,52-11,41
0,-236.63469,1380,45-5,40
0,950.7947,1381,36-8,28
0,-258.78046,1382,28-74,50
0,358.27625,1383,19-60,55
0,-773.7385,1384,94-45,49
0,-516.89496,1385,58-53,5
0,-37.669456,1386,78-81,93
0,1095.8586,1387,20-62,54
0,-267.9073,1388,86-6,80
0,498.98233,1389,58-83,71
0,-637.1898,1390,90-81,9
0,262.06177,1391,92-75,17
0,386.7245,1392,3-16,83
0,233.5252,1393,32-81,47
0,-995.53394,1394,56-84,68
0,14994.123,1395,55-84,67
0,-811.40674,1396,18-46,68
0,-307.86008,1397,36-23,13
0,-771.68677,1398,20-67,49
0,-947.6361,1399,17-91,22
0,485.5536,1400,79-32,47
0,150.44128,1401,91-62,29
0,1413.3037,1402,68-64,4
0,486.22778,1403,64-19,45
0,-471.11435,1404,74-24,50
0,478.36087,1405,91-36,55
0,-658.00323,1406,15-36,75
0,239.13817,1407,24-75,45
0,173.49399,1408,20-2,18
0,-786.2453,1409,91-41,50
0,-42.03994,1410,60-25,35
0,-266.54553,1411,9-71,34
0,527.807,1412,27-7,20
0,-975.3946,1413,38-59,75
0,159.2712,1414,39-18,21
0,772.4932,1415,55-40,15
0,479.37753,1416,6-11,91
0,1516.8569,1417,40-92,44
0,-729.6224,1418,13-88,21
0,-117.11024,1419,96-54,42
0,-103.01077,1420,85-55,30
0,-316.90994,1421,43-19,24
0,473.40448,1422,8-42,62
0,333.90552,1423,36-34,2
0,-378.92584,1424,62-12,50
0,-21.795336,1425,75-52,23
0,1000.45984,1426,18-14,4
0,471.67123,1427,20-18,2
0,299.01694,1428,49-4,45
0,-1217.4478,1429,27-64,59
0,-831.69415,1430,52-80,68
0,369.1792,1431,91-88,3
0,245.35788,1432,41-63,74
0,423.5725,1433,7-11,92
0,543.22406,1434,10-77,29
0,61.819977,1435,80-2,78
0,-230.78516,1436,81-23,58
0,-253.24161,1437,83-82,1
0,-1569.9598,1438,77-4,73
0,2474.2915,1439,30-20,10
0,-873.61597,1440,64-51,13
0,-284.15292,1441,21-51,66
0,44.34346,1442,48-2,46
0,-1528.7502,1443,56-79,73
0,-381.3716,1444,44-79,61
0,-723.6739,1445,23-83,36
0,525.348,1446,94-56,38
0,-484.0863,1447,66-55,11
0,-597.1427,1448,23-96,23
0,-757.3797,1449,17-9,8
0,-847.2297,1450,3-88,11
0,537.2472,1451,5-81,20
0,-116.52559,1452,26-96,26
0,618.81177,1453,2-15,83
0,1303.3096,1454,43-56,83
0,-1318.6836,1455,12-39,69
0,-224.94342,1456,22-91,27
0,6.5531197,1457,48-86,58
0,-1700.5227,1458,95-76,19
0,9235.685,1459,97-69,28
0,-994.992,1460,63-14,49
0,1473.1868,1461,4-14,86
0,-836.1176,1462,65-16,49
0,-537.07684,1463,2-85,13
0,62.032303,1464,43-92,47
0,271.00418,1465,85-70,15
0,-544.2826,1466,78-44,34
0,-442.16873,1467,75-15,60
0,998.57025,1468,91-38,53
0,-353.60968,1469,85-80,5
0,510.23813,1470,64-90,70
0,186.98282,1471,88-71,17
0,471.72153,1472,74-46,28
0,-591.7276,1473,67-58,9
0,-347.99808,1474,59-50,9
0,-52.853127,1475,57-50,7
0,-835.41034,1476,89-78,11
0,-1124.1105,1477,92-24,68
0,-1134.6017,1478,62-26,36
0,-672.2932,1479,93-18,75
0,3.5609741,1480,50-24,26
0,-1002.7843,1481,38-27,11
0,-902.2289,1482,40-21,19
0,-1969.696,1483,82-63,19
0,-351.251,1484,48-9,39
0,-550.01294,1485,14-29,81
0,2267.2883,1486,41-93,44
0,-403.48328,1487,4-57,43
0,-142.45909,1488,27-13,14
0,-108.41028,1489,59-33,26
0,-725.797,1490,46-6,40
0,-280.87485,1491,93-35,58
0,1717.4818,1492,46-88,54
0,29928.91,1493,18-47,67
0,1289.6324,1494,23-65,54
0,-1012.5776,1495,6-69,33
0,-514.83734,1496,25-87,34
0,75.717354,1497,14-68,42
0,-44.52731,1498,32-33,95
0,-1932.2275,1499,4-43,57
0,-782.8822,1500,19-19,0
0,-615.37463,1501,32-41,87
0,462.29987,1502,54-79,71
0,-315.17416,1503,27-26,1
0,-249.33618,1504,74-32,42
0,-65.26274,1505,36-35,1
0,367.10083,1506,96-84,12
0,308.41418,1507,76-73,3
0,-303.64334,1508,71-79,88
0,-711.69604,1509,28-88,36
0,793.65936,1510,31-92,35
0,1331.5913,1511,21-38,79
0,-323.81403,1512,70-56,14
0,733.7026,1513,15-82,29
0,-787.7214,1514,54-54,0
0,744.3192,1515,7-19,84
0,-207.73123,1516,85-58,27
0,3.3142242,1517,15-20,91
0,-721.03094,1518,67-24,43
0,707.6928,1519,37-21,16
0,-932.5698,1520,64-85,75
0,-117.0768,1521,72-48,24
0,509.5214,1522,81-33,48
0,-603.2443,1523,46-20,26
0,-32.966766,1524,53-46,7
0,357.04578,1525,39-64,71
0,-426.11853,1526,6-95,7
0,-7432.1904,1527,30-51,75
0,-677.74347,1528,41-41,0
0,-476.2592,1529,71-32,39
0,-1501.8866,1530,72-3,69
0,-398.83563,1531,64-55,9
0,492.5408,1532,77-29,48
0,-242.20805,1533,47-13,34
0,-502.7916,1534,58-2,56
0,400.54404,1535,51-56,91
0,151.81778,1536,31-24,7
0,-694.9124,1537,86-4,82
0,702.91614,1538,26-97,25
0,385.27798,1539,62-32,30
0,317.25064,1540,89-44,45
0,-863.9487,1541,52-85,63
0,1057.3491,1542,3-20,79
0,-1315.1177,1543,39-66,69
0,400.90842,1544,35-47,84
0,-725.273,1545,28-23,5
0,-933.82764,1546,11-58,49
0,2.7518692,1547,44-18,26
0,-1206.8931,1548,31-12,19
0,-278.66388,1549,77-54,23
0,337.46036,1550,46-44,2
0,-1010.1094,1551,46-25,21
0,-626.8378,1552,96-55,41
0,-474.23602,1553,65-39,26
0,-748.3795,1554,84-76,8
0,-2966.724,1555,97-86,11
0,-72.19666,1556,82-16,66
0,-648.33136,1557,69-46,23
0,136.94888,1558,41-59,78
0,35.770363,1559,84-38,46
0,-176.63422,1560,2-75,23
0,1086.8242,1561,4-96,4
0,-825.92346,1562,6-6,0
0,91.05125,1563,17-67,46
0,59.348335,1564,43-55,84
0,835.07166,1565,15-49,62
0,-1082.2029,1566,22-82,36
0,-303.23212,1567,22-87,31
0,-764.9107,1568,50-59,87
0,1153.8889,1569,23-45,74
0,18761.695,1570,70-3,67
0,-1100.1431,1571,73-10,63
0,-566.029,1572,55-41,14
0,-491.594,1573,30-83,43
0,-1019.40656,1574,30-65,61
0,-764.7373,1575,79-2,77
0,915.6555,1576,44-54,86
0,167.35846,1577,92-82,10
0,623.6674,1578,2-82,16
0,1515.4208,1579,13-81,28
0,675.489,1580,40-10,30
0,-962.1915,1581,96-24,72
0,-840.33057,1582,20-12,8
0,492.10202,1583,36-49,83
0,1286.8816,1584,18-35,79
0,1023.87103,1585,18-23,91
0,101.60276,1586,38-88,46
0,-936.66437,1587,51-40,11
0,-516.05115,1588,74-34,40
0,1680.7827,1589,70-26,44
0,-1440.7712,1590,66-47,19
0,602.1849,1591,62-74,84
0,2377.4678,1592,32-97,31
0,736.4254,1593,82-20,62
0,-606.7213,1594,3-19,80
0,-262.21677,1595,88-22,66
0,-403.87744,1596,8-46,58
0,-217.3689,1597,49-15,34
0,17.219978,1598,9-12,93
0,-417.38968,1599,9-65,40
0,602.7103,1600,97-35,62
0,362.8653,1601,42-22,20
0,-336.69778,1602,84-74,10
0,-427.58014,1603,59-68,87
0,-408.01492,1604,81-21,60
0,450.57126,1605,62-42,20
0,-1860.6388,1606,22-61,57
0,-352.3871,1607,26-9,17
0,-1027.9271,1608,22-59,59
0,-1307.1007,1609,13-52,57
0,-603.0791,1610,72-6,66
0,-868.2505,1611,75-39,36
0,-1065.7068,1612,18-65,49
0,-288.17877,1613,61-52,9
0,-511.14722,1614,43-21,22
0,-22.435505,1615,85-88,93
0,710.21045,1616,90-87,3
0,-1002.98773,1617,76-43,33
0,31.44926,1618,54-8,46
0,121.67474,1619,28-34,90
0,144.15485,1620,31-57,70
0,-375.7437,1621,2-9,89
0,27818.893,1622,81-14,67
0,392.52386,1623,22-26,92
0,-452.2565,1624,58-60,94
0,-545.1769,1625,16-91,21
0,150.0567,1626,72-54,18
0,-1178.6788,1627,7-67,36
0,-381.94717,1628,50-71,75
0,755.41254,1629,48-52,92
0,-309.20966,1630,91-2,89
0,421.09207,1631,82-11,71
0,-1175.3981,1632,62-76,82
0,699.8119,1633,15-91,20
0,1246.8463,1634,5-18,83
0,-345.9492,1635,34-8,26
0,219.8327,1636,65-70,91
0,1236.7997,1637,90-37,53
0,-1982.4912,1638,19-46,69
0,-1107.5094,1639,7-35,68
0,210.74155,1640,67-20,47
0,1493.7664,1641,66-34,32
0,-570.9393,1642,3-50,49
0,-704.02026,1643,51-88,59
0,402.97348,1644,2-73,25
0,-815.921,1645,86-18,68
0,107.410286,1646,7-52,51
0,1326.1816,1647,17-27,86
0,5039.241,1648,30-62,64
0,-925.11487,1649,77-5,72
0,-522.64825,1650,89-96,89
0,848.8961,1651,15-11,4
0,-1224.3572,1652,71-14,57
0,1135.013,1653,11-21,86
0,-596.3701,1654,39-97,38
0,-822.4142,1655,13-53,56
0,411.6207,1656,57-27,30
0,-1095.3778,1657,4-32,68
0,-1022.4658,1658,91-80,11
0,-156.00674,1659,94-71,23
0,288.19614,1660,37-88,45
0,277.74695,1661,49-14,35
0,-237.31981,1662,70-47,23
0,-116.39269,1663,79-55,24
0,-1329.1897,1664,12-49,59
0,-90.234024,1665,3-48,51
0,-1544.6322,1666,53-76,73
0,-531.1169,1667,5-78,23
0,-166.56784,1668,7-64,39
0,-772.1912,1669,58-49,9
0,-955.8323,1670,56-7,49
0,-1540.8093,1671,50-89,57
0,625.31616,1672,91-17,74
0,-1306.4325,1673,10-29,77
0,271.62354,1674,48-28,20
0,-114.477295,1675,81-74,7
0,194.56229,1676,55-48,7
0,388.84717,1677,83-19,64
0,-446.7125,1678,3-57,42
0,-720.71497,1679,61-61,0
0,-490.54913,1680,5-45,56
0,1834.2466,1681,7-49,54
0,234.07224,1682,89-34,55
0,-890.83167,1683,76-67,9
0,-561.505,1684,69-27,42
0,-291.21194,1685,88-89,95
0,-779.738,1686,16-75,37
0,7.5737715,1687,11-12,95
0,-710.64954,1688,86-67,19
0,2948.509,1689,80-36,44
0,637.59485,1690,65-96,65
0,370.01898,1691,70-41,29
0,-1324.9374,1692,84-25,59
0,-283.1337,1693,34-25,9
0,-157.31985,1694,29-90,35
0,495.48502,1695,91-29,62
0,337.94186,1696,45-43,2
0,-333.2707,1697,5-91,10
0,-284.6067,1698,22-73,45
0,-709.01776,1699,4-37,63
0,-760.22174,1700,5-92,9
0,707.5575,1701,90-70,20
0,1720.0253,1702,81-27,54
0,16579.65,1703,44-73,67
0,1111.2866,1704,18-30,84
0,578.00336,1705,94-66,28
0,-864.306,1706,28-43,81
0,-365.87756,1707,4-76,24
0,1387.556,1708,75-47,28
0,-199.10641,1709,42-50,88
0,-315.38434,1710,53-19,34
0,-838.8278,1711,17-12,5
0,-408.90118,1712,4-59,41
0,-583.2259,1713,15-60,51
0,295.9159,1714,23-48,71
0,-1313.9708,1715,91-58,33
0,-552.4061,1716,88-10,78
0,-192.05936,1717,65-81,80
0,1920.102,1718,14-66,44
0,-821.00745,1719,3-22,77
0,118.890625,1720,86-85,1
0,362.74698,1721,35-40,91
0,-4134.1343,1722,97-34,63
0,223.25136,1723,88-76,12
0,-356.76404,1724,49-51,94
0,-290.51523,1725,61-27,34
0,578.7621,1726,59-64,91
0,332.0817,1727,79-82,93
0,-355.45526,1728,33-9,24
0,-96.57286,1729,86-10,76
0,-413.4389,1730,11-51,56
